Name,source,Item,ItemNum,Answer
Charlie Chaplin,Actor,There are things you should hide from other people to preserve your reputation.,7,5
Charlie Chaplin,Actor,"Make sure your plans benefit yourself, not others.",8,1
Charlie Chaplin,Actor,Most people can be manipulated.,9,4
Charlie Chaplin,Actor,People see me as a natural leader.,10,4
Charlie Chaplin,Actor,I hate being the center of attention,11,3
Charlie Chaplin,Actor,Many group activities tend to be dull without me.,12,5
Charlie Chaplin,Actor,I know that I am special because everyone keeps telling me so.,13,3
Charlie Chaplin,Actor,I like to get acquainted with important people.,14,4
Charlie Chaplin,Actor,I feel embarrassed if someone compliments me.,15,5
Charlie Chaplin,Actor,I have been compared to famous people.,16,5
Charlie Chaplin,Actor,I am an average person,17,2
Charlie Chaplin,Actor,I insist on getting the respect I deserve,18,5
Charlie Chaplin,Actor,I like to get revenge on authorities.,19,2
Charlie Chaplin,Actor,I avoid dangerous situations,20,4
Charlie Chaplin,Actor,Payback needs to be quick and nasty,21,1
Charlie Chaplin,Actor,People often say I'm out of control,22,3
Charlie Chaplin,Actor,It's true that I can be mean to others,23,3
Charlie Chaplin,Actor,People who mess with me always regret it,24,4
Charlie Chaplin,Actor,I have never gotten into trouble with the law,25,2
Charlie Chaplin,Actor,I enjoy having sex with people I hardly know,26,2
Charlie Chaplin,Actor,I'll say anything to get what I want,27,1
Rabindranath Tagore,Actor,It's not wise to tell your secrets.,1,4
Rabindranath Tagore,Actor,I like to use clever manipulation to get my way.,2,2
Rabindranath Tagore,Actor,"Whatever it takes, you must get the important people on your side.",3,2
Rabindranath Tagore,Actor,Avoid direct conflict with others because they may be useful in the future.,4,4
Rabindranath Tagore,Actor,It's wise to keep track of information that you can use against people later.,5,2
Rabindranath Tagore,Actor,You should wait for the right time to get back at people.,6,1
Rabindranath Tagore,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Rabindranath Tagore,Actor,"Make sure your plans benefit yourself, not others.",8,1
Rabindranath Tagore,Actor,Most people can be manipulated.,9,4
Rabindranath Tagore,Actor,People see me as a natural leader.,10,4
Rabindranath Tagore,Actor,I hate being the center of attention,11,3
Rabindranath Tagore,Actor,Many group activities tend to be dull without me.,12,3
Rabindranath Tagore,Actor,I know that I am special because everyone keeps telling me so.,13,3
Rabindranath Tagore,Actor,I like to get acquainted with important people.,14,4
Rabindranath Tagore,Actor,I feel embarrassed if someone compliments me.,15,4
Rabindranath Tagore,Actor,I have been compared to famous people.,16,5
Rabindranath Tagore,Actor,I am an average person,17,2
Rabindranath Tagore,Actor,I insist on getting the respect I deserve,18,4
Rabindranath Tagore,Actor,I like to get revenge on authorities.,19,2
Rabindranath Tagore,Actor,I avoid dangerous situations,20,4
Rabindranath Tagore,Actor,Payback needs to be quick and nasty,21,1
Rabindranath Tagore,Actor,People often say I'm out of control,22,2
Rabindranath Tagore,Actor,It's true that I can be mean to others,23,2
Rabindranath Tagore,Actor,People who mess with me always regret it,24,2
Rabindranath Tagore,Actor,I have never gotten into trouble with the law,25,3
Rabindranath Tagore,Actor,I enjoy having sex with people I hardly know,26,1
Rabindranath Tagore,Actor,I'll say anything to get what I want,27,1
Marilyn Monroe,Actor,It's not wise to tell your secrets.,1,4
Marilyn Monroe,Actor,I like to use clever manipulation to get my way.,2,1
Marilyn Monroe,Actor,"Whatever it takes, you must get the important people on your side.",3,4
Marilyn Monroe,Actor,Avoid direct conflict with others because they may be useful in the future.,4,4
Marilyn Monroe,Actor,It's wise to keep track of information that you can use against people later.,5,3
Marilyn Monroe,Actor,You should wait for the right time to get back at people.,6,4
Marilyn Monroe,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Marilyn Monroe,Actor,"Make sure your plans benefit yourself, not others.",8,2
Marilyn Monroe,Actor,Most people can be manipulated.,9,4
Marilyn Monroe,Actor,People see me as a natural leader.,10,4
Marilyn Monroe,Actor,I hate being the center of attention,11,2
Marilyn Monroe,Actor,Many group activities tend to be dull without me.,12,5
Marilyn Monroe,Actor,I know that I am special because everyone keeps telling me so.,13,5
Marilyn Monroe,Actor,I like to get acquainted with important people.,14,5
Marilyn Monroe,Actor,I feel embarrassed if someone compliments me.,15,3
Marilyn Monroe,Actor,I have been compared to famous people.,16,5
Marilyn Monroe,Actor,I am an average person,17,2
Marilyn Monroe,Actor,I insist on getting the respect I deserve,18,5
Marilyn Monroe,Actor,I like to get revenge on authorities.,19,2
Marilyn Monroe,Actor,I avoid dangerous situations,20,3
Marilyn Monroe,Actor,Payback needs to be quick and nasty,21,1
Marilyn Monroe,Actor,People often say I'm out of control,22,3
Marilyn Monroe,Actor,It's true that I can be mean to others,23,2
Marilyn Monroe,Actor,People who mess with me always regret it,24,5
Marilyn Monroe,Actor,I have never gotten into trouble with the law,25,2
Marilyn Monroe,Actor,I enjoy having sex with people I hardly know,26,3
Marilyn Monroe,Actor,I'll say anything to get what I want,27,3
Salvador Dalí,Actor,It's not wise to tell your secrets.,1,4
Salvador Dalí,Actor,I like to use clever manipulation to get my way.,2,4
Salvador Dalí,Actor,"Whatever it takes, you must get the important people on your side.",3,4
Salvador Dalí,Actor,Avoid direct conflict with others because they may be useful in the future.,4,3
Salvador Dalí,Actor,It's wise to keep track of information that you can use against people later.,5,3
Salvador Dalí,Actor,You should wait for the right time to get back at people.,6,4
Salvador Dalí,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Salvador Dalí,Actor,"Make sure your plans benefit yourself, not others.",8,2
Salvador Dalí,Actor,Most people can be manipulated.,9,5
Salvador Dalí,Actor,People see me as a natural leader.,10,5
Salvador Dalí,Actor,I hate being the center of attention,11,2
Salvador Dalí,Actor,Many group activities tend to be dull without me.,12,5
Salvador Dalí,Actor,I know that I am special because everyone keeps telling me so.,13,5
Salvador Dalí,Actor,I like to get acquainted with important people.,14,5
Salvador Dalí,Actor,I feel embarrassed if someone compliments me.,15,2
Salvador Dalí,Actor,I have been compared to famous people.,16,5
Salvador Dalí,Actor,I am an average person,17,1
Salvador Dalí,Actor,I insist on getting the respect I deserve,18,5
Salvador Dalí,Actor,I like to get revenge on authorities.,19,1
Salvador Dalí,Actor,I avoid dangerous situations,20,4
Salvador Dalí,Actor,Payback needs to be quick and nasty,21,1
Salvador Dalí,Actor,People often say I'm out of control,22,4
Salvador Dalí,Actor,It's true that I can be mean to others,23,3
Salvador Dalí,Actor,People who mess with me always regret it,24,5
Salvador Dalí,Actor,I have never gotten into trouble with the law,25,1
Salvador Dalí,Actor,I enjoy having sex with people I hardly know,26,1
Salvador Dalí,Actor,I'll say anything to get what I want,27,4
Walt Disney,Actor,It's not wise to tell your secrets.,1,5
Walt Disney,Actor,I like to use clever manipulation to get my way.,2,2
Walt Disney,Actor,"Whatever it takes, you must get the important people on your side.",3,5
Walt Disney,Actor,Avoid direct conflict with others because they may be useful in the future.,4,4
Walt Disney,Actor,It's wise to keep track of information that you can use against people later.,5,2
Walt Disney,Actor,You should wait for the right time to get back at people.,6,2
Walt Disney,Actor,There are things you should hide from other people to preserve your reputation.,7,5
Walt Disney,Actor,"Make sure your plans benefit yourself, not others.",8,2
Walt Disney,Actor,Most people can be manipulated.,9,3
Walt Disney,Actor,People see me as a natural leader.,10,4
Walt Disney,Actor,I hate being the center of attention,11,1
Walt Disney,Actor,Many group activities tend to be dull without me.,12,5
Walt Disney,Actor,I know that I am special because everyone keeps telling me so.,13,5
Walt Disney,Actor,I like to get acquainted with important people.,14,5
Walt Disney,Actor,I feel embarrassed if someone compliments me.,15,3
Walt Disney,Actor,I have been compared to famous people.,16,5
Walt Disney,Actor,I am an average person,17,2
Walt Disney,Actor,I insist on getting the respect I deserve,18,5
Walt Disney,Actor,I like to get revenge on authorities.,19,1
Walt Disney,Actor,I avoid dangerous situations,20,3
Walt Disney,Actor,Payback needs to be quick and nasty,21,2
Walt Disney,Actor,People often say I'm out of control,22,2
Walt Disney,Actor,It's true that I can be mean to others,23,3
Walt Disney,Actor,People who mess with me always regret it,24,1
Walt Disney,Actor,I have never gotten into trouble with the law,25,4
Walt Disney,Actor,I enjoy having sex with people I hardly know,26,1
Walt Disney,Actor,I'll say anything to get what I want,27,2
Marlene Dietrich,Actor,It's not wise to tell your secrets.,1,5
Marlene Dietrich,Actor,I like to use clever manipulation to get my way.,2,2
Marlene Dietrich,Actor,"Whatever it takes, you must get the important people on your side.",3,4
Marlene Dietrich,Actor,Avoid direct conflict with others because they may be useful in the future.,4,4
Marlene Dietrich,Actor,It's wise to keep track of information that you can use against people later.,5,3
Marlene Dietrich,Actor,You should wait for the right time to get back at people.,6,3
Marlene Dietrich,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Marlene Dietrich,Actor,"Make sure your plans benefit yourself, not others.",8,1
Marlene Dietrich,Actor,Most people can be manipulated.,9,3
Marlene Dietrich,Actor,People see me as a natural leader.,10,4
Marlene Dietrich,Actor,I hate being the center of attention,11,2
Marlene Dietrich,Actor,Many group activities tend to be dull without me.,12,5
Marlene Dietrich,Actor,I know that I am special because everyone keeps telling me so.,13,4
Marlene Dietrich,Actor,I like to get acquainted with important people.,14,4
Marlene Dietrich,Actor,I feel embarrassed if someone compliments me.,15,3
Marlene Dietrich,Actor,I have been compared to famous people.,16,5
Marlene Dietrich,Actor,I am an average person,17,1
Marlene Dietrich,Actor,I insist on getting the respect I deserve,18,5
Marlene Dietrich,Actor,I like to get revenge on authorities.,19,2
Marlene Dietrich,Actor,I avoid dangerous situations,20,4
Marlene Dietrich,Actor,Payback needs to be quick and nasty,21,1
Marlene Dietrich,Actor,People often say I'm out of control,22,1
Marlene Dietrich,Actor,It's true that I can be mean to others,23,2
Marlene Dietrich,Actor,People who mess with me always regret it,24,5
Marlene Dietrich,Actor,I have never gotten into trouble with the law,25,3
Marlene Dietrich,Actor,I enjoy having sex with people I hardly know,26,3
Marlene Dietrich,Actor,I'll say anything to get what I want,27,1
Sarah Bernhardt,Actor,It's not wise to tell your secrets.,1,5
Sarah Bernhardt,Actor,I like to use clever manipulation to get my way.,2,1
Sarah Bernhardt,Actor,"Whatever it takes, you must get the important people on your side.",3,4
Sarah Bernhardt,Actor,Avoid direct conflict with others because they may be useful in the future.,4,4
Sarah Bernhardt,Actor,It's wise to keep track of information that you can use against people later.,5,1
Sarah Bernhardt,Actor,You should wait for the right time to get back at people.,6,2
Sarah Bernhardt,Actor,There are things you should hide from other people to preserve your reputation.,7,5
Sarah Bernhardt,Actor,"Make sure your plans benefit yourself, not others.",8,2
Sarah Bernhardt,Actor,Most people can be manipulated.,9,4
Sarah Bernhardt,Actor,People see me as a natural leader.,10,5
Sarah Bernhardt,Actor,I hate being the center of attention,11,1
Sarah Bernhardt,Actor,Many group activities tend to be dull without me.,12,5
Sarah Bernhardt,Actor,I know that I am special because everyone keeps telling me so.,13,5
Sarah Bernhardt,Actor,I like to get acquainted with important people.,14,4
Sarah Bernhardt,Actor,I feel embarrassed if someone compliments me.,15,3
Sarah Bernhardt,Actor,I have been compared to famous people.,16,3
Sarah Bernhardt,Actor,I am an average person,17,3
Sarah Bernhardt,Actor,I insist on getting the respect I deserve,18,4
Sarah Bernhardt,Actor,I like to get revenge on authorities.,19,1
Sarah Bernhardt,Actor,I avoid dangerous situations,20,4
Sarah Bernhardt,Actor,Payback needs to be quick and nasty,21,1
Sarah Bernhardt,Actor,People often say I'm out of control,22,1
Sarah Bernhardt,Actor,It's true that I can be mean to others,23,3
Sarah Bernhardt,Actor,People who mess with me always regret it,24,5
Sarah Bernhardt,Actor,I have never gotten into trouble with the law,25,4
Sarah Bernhardt,Actor,I enjoy having sex with people I hardly know,26,3
Sarah Bernhardt,Actor,I'll say anything to get what I want,27,1
Madonna,Actor,It's not wise to tell your secrets.,1,4
Madonna,Actor,I like to use clever manipulation to get my way.,2,1
Madonna,Actor,"Whatever it takes, you must get the important people on your side.",3,4
Madonna,Actor,Avoid direct conflict with others because they may be useful in the future.,4,3
Madonna,Actor,It's wise to keep track of information that you can use against people later.,5,4
Madonna,Actor,You should wait for the right time to get back at people.,6,3
Madonna,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Madonna,Actor,"Make sure your plans benefit yourself, not others.",8,2
Madonna,Actor,Most people can be manipulated.,9,4
Madonna,Actor,People see me as a natural leader.,10,5
Madonna,Actor,I hate being the center of attention,11,1
Madonna,Actor,Many group activities tend to be dull without me.,12,5
Madonna,Actor,I know that I am special because everyone keeps telling me so.,13,5
Madonna,Actor,I like to get acquainted with important people.,14,5
Madonna,Actor,I feel embarrassed if someone compliments me.,15,4
Madonna,Actor,I have been compared to famous people.,16,5
Madonna,Actor,I am an average person,17,1
Madonna,Actor,I insist on getting the respect I deserve,18,5
Madonna,Actor,I like to get revenge on authorities.,19,3
Madonna,Actor,I avoid dangerous situations,20,3
Madonna,Actor,Payback needs to be quick and nasty,21,3
Madonna,Actor,People often say I'm out of control,22,4
Madonna,Actor,It's true that I can be mean to others,23,2
Madonna,Actor,People who mess with me always regret it,24,5
Madonna,Actor,I have never gotten into trouble with the law,25,2
Madonna,Actor,I enjoy having sex with people I hardly know,26,3
Madonna,Actor,I'll say anything to get what I want,27,3
Bob Dylan,Actor,It's not wise to tell your secrets.,1,4
Bob Dylan,Actor,I like to use clever manipulation to get my way.,2,2
Bob Dylan,Actor,"Whatever it takes, you must get the important people on your side.",3,4
Bob Dylan,Actor,Avoid direct conflict with others because they may be useful in the future.,4,3
Bob Dylan,Actor,It's wise to keep track of information that you can use against people later.,5,3
Bob Dylan,Actor,You should wait for the right time to get back at people.,6,4
Bob Dylan,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Bob Dylan,Actor,"Make sure your plans benefit yourself, not others.",8,2
Bob Dylan,Actor,Most people can be manipulated.,9,4
Bob Dylan,Actor,People see me as a natural leader.,10,3
Bob Dylan,Actor,I hate being the center of attention,11,4
Bob Dylan,Actor,Many group activities tend to be dull without me.,12,4
Bob Dylan,Actor,I know that I am special because everyone keeps telling me so.,13,4
Bob Dylan,Actor,I like to get acquainted with important people.,14,3
Bob Dylan,Actor,I feel embarrassed if someone compliments me.,15,3
Bob Dylan,Actor,I have been compared to famous people.,16,5
Bob Dylan,Actor,I am an average person,17,2
Bob Dylan,Actor,I insist on getting the respect I deserve,18,5
Bob Dylan,Actor,I like to get revenge on authorities.,19,3
Bob Dylan,Actor,I avoid dangerous situations,20,3
Bob Dylan,Actor,Payback needs to be quick and nasty,21,2
Bob Dylan,Actor,People often say I'm out of control,22,3
Bob Dylan,Actor,It's true that I can be mean to others,23,3
Bob Dylan,Actor,People who mess with me always regret it,24,3
Bob Dylan,Actor,I have never gotten into trouble with the law,25,1
Bob Dylan,Actor,I enjoy having sex with people I hardly know,26,3
Bob Dylan,Actor,I'll say anything to get what I want,27,3
John Lennon,Actor,It's not wise to tell your secrets.,1,4
John Lennon,Actor,I like to use clever manipulation to get my way.,2,2
John Lennon,Actor,"Whatever it takes, you must get the important people on your side.",3,3
John Lennon,Actor,Avoid direct conflict with others because they may be useful in the future.,4,3
John Lennon,Actor,It's wise to keep track of information that you can use against people later.,5,1
John Lennon,Actor,You should wait for the right time to get back at people.,6,1
John Lennon,Actor,There are things you should hide from other people to preserve your reputation.,7,4
John Lennon,Actor,"Make sure your plans benefit yourself, not others.",8,1
John Lennon,Actor,Most people can be manipulated.,9,4
John Lennon,Actor,People see me as a natural leader.,10,3
John Lennon,Actor,I hate being the center of attention,11,2
John Lennon,Actor,Many group activities tend to be dull without me.,12,4
John Lennon,Actor,I know that I am special because everyone keeps telling me so.,13,5
John Lennon,Actor,I like to get acquainted with important people.,14,4
John Lennon,Actor,I feel embarrassed if someone compliments me.,15,4
John Lennon,Actor,I have been compared to famous people.,16,5
John Lennon,Actor,I am an average person,17,1
John Lennon,Actor,I insist on getting the respect I deserve,18,5
John Lennon,Actor,I like to get revenge on authorities.,19,1
John Lennon,Actor,I avoid dangerous situations,20,3
John Lennon,Actor,Payback needs to be quick and nasty,21,2
John Lennon,Actor,People often say I'm out of control,22,4
John Lennon,Actor,It's true that I can be mean to others,23,3
John Lennon,Actor,People who mess with me always regret it,24,3
John Lennon,Actor,I have never gotten into trouble with the law,25,2
John Lennon,Actor,I enjoy having sex with people I hardly know,26,3
John Lennon,Actor,I'll say anything to get what I want,27,2
Pelé,Actor,It's not wise to tell your secrets.,1,5
Pelé,Actor,I like to use clever manipulation to get my way.,2,1
Pelé,Actor,"Whatever it takes, you must get the important people on your side.",3,3
Pelé,Actor,Avoid direct conflict with others because they may be useful in the future.,4,3
Pelé,Actor,It's wise to keep track of information that you can use against people later.,5,2
Pelé,Actor,You should wait for the right time to get back at people.,6,1
Pelé,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Pelé,Actor,"Make sure your plans benefit yourself, not others.",8,1
Pelé,Actor,Most people can be manipulated.,9,3
Pelé,Actor,People see me as a natural leader.,10,5
Pelé,Actor,I hate being the center of attention,11,2
Pelé,Actor,Many group activities tend to be dull without me.,12,5
Pelé,Actor,I know that I am special because everyone keeps telling me so.,13,5
Pelé,Actor,I like to get acquainted with important people.,14,5
Pelé,Actor,I feel embarrassed if someone compliments me.,15,2
Pelé,Actor,I have been compared to famous people.,16,5
Pelé,Actor,I am an average person,17,1
Pelé,Actor,I insist on getting the respect I deserve,18,5
Pelé,Actor,I like to get revenge on authorities.,19,2
Pelé,Actor,I avoid dangerous situations,20,4
Pelé,Actor,Payback needs to be quick and nasty,21,2
Pelé,Actor,People often say I'm out of control,22,2
Pelé,Actor,It's true that I can be mean to others,23,1
Pelé,Actor,People who mess with me always regret it,24,3
Pelé,Actor,I have never gotten into trouble with the law,25,3
Pelé,Actor,I enjoy having sex with people I hardly know,26,3
Pelé,Actor,I'll say anything to get what I want,27,2
Eminem,Actor,It's not wise to tell your secrets.,1,5
Eminem,Actor,I like to use clever manipulation to get my way.,2,3
Eminem,Actor,"Whatever it takes, you must get the important people on your side.",3,5
Eminem,Actor,Avoid direct conflict with others because they may be useful in the future.,4,2
Eminem,Actor,It's wise to keep track of information that you can use against people later.,5,3
Eminem,Actor,You should wait for the right time to get back at people.,6,3
Eminem,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Eminem,Actor,"Make sure your plans benefit yourself, not others.",8,2
Eminem,Actor,Most people can be manipulated.,9,5
Eminem,Actor,People see me as a natural leader.,10,5
Eminem,Actor,I hate being the center of attention,11,1
Eminem,Actor,Many group activities tend to be dull without me.,12,5
Eminem,Actor,I know that I am special because everyone keeps telling me so.,13,5
Eminem,Actor,I like to get acquainted with important people.,14,3
Eminem,Actor,I feel embarrassed if someone compliments me.,15,4
Eminem,Actor,I have been compared to famous people.,16,5
Eminem,Actor,I am an average person,17,2
Eminem,Actor,I insist on getting the respect I deserve,18,5
Eminem,Actor,I like to get revenge on authorities.,19,4
Eminem,Actor,I avoid dangerous situations,20,4
Eminem,Actor,Payback needs to be quick and nasty,21,5
Eminem,Actor,People often say I'm out of control,22,4
Eminem,Actor,It's true that I can be mean to others,23,4
Eminem,Actor,People who mess with me always regret it,24,5
Eminem,Actor,I have never gotten into trouble with the law,25,1
Eminem,Actor,I enjoy having sex with people I hardly know,26,3
Eminem,Actor,I'll say anything to get what I want,27,5
Diego Maradona,Actor,It's not wise to tell your secrets.,1,4
Diego Maradona,Actor,I like to use clever manipulation to get my way.,2,4
Diego Maradona,Actor,"Whatever it takes, you must get the important people on your side.",3,5
Diego Maradona,Actor,Avoid direct conflict with others because they may be useful in the future.,4,4
Diego Maradona,Actor,It's wise to keep track of information that you can use against people later.,5,2
Diego Maradona,Actor,You should wait for the right time to get back at people.,6,3
Diego Maradona,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Diego Maradona,Actor,"Make sure your plans benefit yourself, not others.",8,1
Diego Maradona,Actor,Most people can be manipulated.,9,4
Diego Maradona,Actor,People see me as a natural leader.,10,5
Diego Maradona,Actor,I hate being the center of attention,11,2
Diego Maradona,Actor,Many group activities tend to be dull without me.,12,5
Diego Maradona,Actor,I know that I am special because everyone keeps telling me so.,13,5
Diego Maradona,Actor,I like to get acquainted with important people.,14,5
Diego Maradona,Actor,I feel embarrassed if someone compliments me.,15,3
Diego Maradona,Actor,I have been compared to famous people.,16,5
Diego Maradona,Actor,I am an average person,17,1
Diego Maradona,Actor,I insist on getting the respect I deserve,18,5
Diego Maradona,Actor,I like to get revenge on authorities.,19,3
Diego Maradona,Actor,I avoid dangerous situations,20,2
Diego Maradona,Actor,Payback needs to be quick and nasty,21,2
Diego Maradona,Actor,People often say I'm out of control,22,4
Diego Maradona,Actor,It's true that I can be mean to others,23,3
Diego Maradona,Actor,People who mess with me always regret it,24,5
Diego Maradona,Actor,I have never gotten into trouble with the law,25,2
Diego Maradona,Actor,I enjoy having sex with people I hardly know,26,4
Diego Maradona,Actor,I'll say anything to get what I want,27,2
Steven Spielberg,Actor,It's not wise to tell your secrets.,1,4
Steven Spielberg,Actor,I like to use clever manipulation to get my way.,2,1
Steven Spielberg,Actor,"Whatever it takes, you must get the important people on your side.",3,3
Steven Spielberg,Actor,Avoid direct conflict with others because they may be useful in the future.,4,3
Steven Spielberg,Actor,It's wise to keep track of information that you can use against people later.,5,2
Steven Spielberg,Actor,You should wait for the right time to get back at people.,6,1
Steven Spielberg,Actor,There are things you should hide from other people to preserve your reputation.,7,4
Steven Spielberg,Actor,"Make sure your plans benefit yourself, not others.",8,2
Steven Spielberg,Actor,Most people can be manipulated.,9,3
Steven Spielberg,Actor,People see me as a natural leader.,10,4
Steven Spielberg,Actor,I hate being the center of attention,11,2
Steven Spielberg,Actor,Many group activities tend to be dull without me.,12,4
Steven Spielberg,Actor,I know that I am special because everyone keeps telling me so.,13,3
Steven Spielberg,Actor,I like to get acquainted with important people.,14,4
Steven Spielberg,Actor,I feel embarrassed if someone compliments me.,15,3
Steven Spielberg,Actor,I have been compared to famous people.,16,5
Steven Spielberg,Actor,I am an average person,17,1
Steven Spielberg,Actor,I insist on getting the respect I deserve,18,5
Steven Spielberg,Actor,I like to get revenge on authorities.,19,2
Steven Spielberg,Actor,I avoid dangerous situations,20,3
Steven Spielberg,Actor,Payback needs to be quick and nasty,21,2
Steven Spielberg,Actor,People often say I'm out of control,22,2
Steven Spielberg,Actor,It's true that I can be mean to others,23,2
Steven Spielberg,Actor,People who mess with me always regret it,24,2
Steven Spielberg,Actor,I have never gotten into trouble with the law,25,5
Steven Spielberg,Actor,I enjoy having sex with people I hardly know,26,3
Steven Spielberg,Actor,I'll say anything to get what I want,27,2
