Name,source,Item,ItemNum,Answer
Martin Luther King Jr.,NPP,"Values artistic, aesthetic experiences",30,2
Martin Luther King Jr.,NPP,"Is sometimes shy, inhibited",31,2
Martin Luther King Jr.,NPP,Is considerate and kind to almost everyone,32,5
Martin Luther King Jr.,NPP,Does things efficiently,33,4
Martin Luther King Jr.,NPP,Remains calm in tense situations,34,4
Martin Luther King Jr.,NPP,Prefers work that is routine,35,2
Martin Luther King Jr.,NPP,"Is outgoing, sociable",36,5
Martin Luther King Jr.,NPP,Is sometimes rude to others,37,1
Martin Luther King Jr.,NPP,Makes plans and follows through with them,38,4
Martin Luther King Jr.,NPP,Gets nervous easily,39,2
Martin Luther King Jr.,NPP,"Likes to reflect, play with ideas",40,5
Martin Luther King Jr.,NPP,Has few artistic interests,41,3
Martin Luther King Jr.,NPP,Likes to cooperate with others,42,5
Martin Luther King Jr.,NPP,Is easily distracted,43,2
Martin Luther King Jr.,NPP,"Is sophisticated in art, music, or Literature",44,4
Mikhail Gorbachev,NPP,Is talkative,1,5
Mikhail Gorbachev,NPP,Tends to find fault with others,2,2
Mikhail Gorbachev,NPP,Does a thorough job,3,5
Mikhail Gorbachev,NPP,"Is depressed, blue",4,2
Mikhail Gorbachev,NPP,"Is original, comes up with new ideas",5,5
Mikhail Gorbachev,NPP,Is reserved,6,3
Mikhail Gorbachev,NPP,Is helpful and unselfish with others,7,5
Mikhail Gorbachev,NPP,Can be somewhat careless,8,2
Mikhail Gorbachev,NPP,"Is relaxed, handles stress well",9,4
Mikhail Gorbachev,NPP,Is curious about many different things,10,4
Mikhail Gorbachev,NPP,Is full of energy,11,4
Mikhail Gorbachev,NPP,Starts quarrels with others,12,1
Mikhail Gorbachev,NPP,Is a reliable worker,13,5
Mikhail Gorbachev,NPP,Can be tense,14,4
Mikhail Gorbachev,NPP,"Is ingenious, a deep thinker",15,5
Mikhail Gorbachev,NPP,Generates a lot of enthusiasm,16,5
Mikhail Gorbachev,NPP,Has a forgiving nature,17,5
Mikhail Gorbachev,NPP,Tends to be disorganized,18,1
Mikhail Gorbachev,NPP,Worries a lot,19,2
Mikhail Gorbachev,NPP,Has an active imagination,20,4
Mikhail Gorbachev,NPP,Tends to be quiet,21,2
Mikhail Gorbachev,NPP,Is generally trusting,22,4
Mikhail Gorbachev,NPP,Tends to be lazy,23,2
Mikhail Gorbachev,NPP,"Is emotionally stable, not easily upset",24,4
Mikhail Gorbachev,NPP,Is inventive,25,4
Mikhail Gorbachev,NPP,Has an assertive personality,26,4
Mikhail Gorbachev,NPP,Can be cold and aloof,27,3
Mikhail Gorbachev,NPP,Perseveres until the task is finished,28,4
Mikhail Gorbachev,NPP,Can be moody,29,2
Mikhail Gorbachev,NPP,"Values artistic, aesthetic experiences",30,4
Mikhail Gorbachev,NPP,"Is sometimes shy, inhibited",31,2
Mikhail Gorbachev,NPP,Is considerate and kind to almost everyone,32,5
Mikhail Gorbachev,NPP,Does things efficiently,33,4
Mikhail Gorbachev,NPP,Remains calm in tense situations,34,5
Mikhail Gorbachev,NPP,Prefers work that is routine,35,2
Mikhail Gorbachev,NPP,"Is outgoing, sociable",36,4
Mikhail Gorbachev,NPP,Is sometimes rude to others,37,2
Mikhail Gorbachev,NPP,Makes plans and follows through with them,38,4
Mikhail Gorbachev,NPP,Gets nervous easily,39,2
Mikhail Gorbachev,NPP,"Likes to reflect, play with ideas",40,4
Mikhail Gorbachev,NPP,Has few artistic interests,41,2
Mikhail Gorbachev,NPP,Likes to cooperate with others,42,5
Mikhail Gorbachev,NPP,Is easily distracted,43,2
Mikhail Gorbachev,NPP,"Is sophisticated in art, music, or Literature",44,3
Mother Teresa,NPP,Is talkative,1,2
Mother Teresa,NPP,Tends to find fault with others,2,1
Mother Teresa,NPP,Does a thorough job,3,5
Mother Teresa,NPP,"Is depressed, blue",4,1
Mother Teresa,NPP,"Is original, comes up with new ideas",5,4
Mother Teresa,NPP,Is reserved,6,4
Mother Teresa,NPP,Is helpful and unselfish with others,7,5
Mother Teresa,NPP,Can be somewhat careless,8,1
Mother Teresa,NPP,"Is relaxed, handles stress well",9,5
Mother Teresa,NPP,Is curious about many different things,10,4
Mother Teresa,NPP,Is full of energy,11,2
Mother Teresa,NPP,Starts quarrels with others,12,1
Mother Teresa,NPP,Is a reliable worker,13,5
Mother Teresa,NPP,Can be tense,14,1
Mother Teresa,NPP,"Is ingenious, a deep thinker",15,3
Mother Teresa,NPP,Generates a lot of enthusiasm,16,5
Mother Teresa,NPP,Has a forgiving nature,17,5
Mother Teresa,NPP,Tends to be disorganized,18,2
Mother Teresa,NPP,Worries a lot,19,2
Mother Teresa,NPP,Has an active imagination,20,4
Mother Teresa,NPP,Tends to be quiet,21,4
Mother Teresa,NPP,Is generally trusting,22,5
Mother Teresa,NPP,Tends to be lazy,23,1
Mother Teresa,NPP,"Is emotionally stable, not easily upset",24,5
Mother Teresa,NPP,Is inventive,25,2
Mother Teresa,NPP,Has an assertive personality,26,2
Mother Teresa,NPP,Can be cold and aloof,27,1
Mother Teresa,NPP,Perseveres until the task is finished,28,5
Mother Teresa,NPP,Can be moody,29,1
Mother Teresa,NPP,"Values artistic, aesthetic experiences",30,2
Mother Teresa,NPP,"Is sometimes shy, inhibited",31,2
Mother Teresa,NPP,Is considerate and kind to almost everyone,32,5
Mother Teresa,NPP,Does things efficiently,33,5
Mother Teresa,NPP,Remains calm in tense situations,34,5
Mother Teresa,NPP,Prefers work that is routine,35,1
Mother Teresa,NPP,"Is outgoing, sociable",36,2
Mother Teresa,NPP,Is sometimes rude to others,37,1
Mother Teresa,NPP,Makes plans and follows through with them,38,2
Mother Teresa,NPP,Gets nervous easily,39,1
Mother Teresa,NPP,"Likes to reflect, play with ideas",40,3
Mother Teresa,NPP,Has few artistic interests,41,3
Mother Teresa,NPP,Likes to cooperate with others,42,5
Mother Teresa,NPP,Is easily distracted,43,1
Mother Teresa,NPP,"Is sophisticated in art, music, or Literature",44,2
Theodore Roosevelt,NPP,Is talkative,1,5
Theodore Roosevelt,NPP,Tends to find fault with others,2,2
Theodore Roosevelt,NPP,Does a thorough job,3,5
Theodore Roosevelt,NPP,"Is depressed, blue",4,1
Theodore Roosevelt,NPP,"Is original, comes up with new ideas",5,5
Theodore Roosevelt,NPP,Is reserved,6,2
Theodore Roosevelt,NPP,Is helpful and unselfish with others,7,5
Theodore Roosevelt,NPP,Can be somewhat careless,8,1
Theodore Roosevelt,NPP,"Is relaxed, handles stress well",9,5
Theodore Roosevelt,NPP,Is curious about many different things,10,5
Theodore Roosevelt,NPP,Is full of energy,11,5
Theodore Roosevelt,NPP,Starts quarrels with others,12,1
Theodore Roosevelt,NPP,Is a reliable worker,13,5
Theodore Roosevelt,NPP,Can be tense,14,2
Theodore Roosevelt,NPP,"Is ingenious, a deep thinker",15,5
Theodore Roosevelt,NPP,Generates a lot of enthusiasm,16,5
Theodore Roosevelt,NPP,Has a forgiving nature,17,5
Theodore Roosevelt,NPP,Tends to be disorganized,18,1
Theodore Roosevelt,NPP,Worries a lot,19,2
Theodore Roosevelt,NPP,Has an active imagination,20,5
Theodore Roosevelt,NPP,Tends to be quiet,21,2
Theodore Roosevelt,NPP,Is generally trusting,22,4
Theodore Roosevelt,NPP,Tends to be lazy,23,1
Theodore Roosevelt,NPP,"Is emotionally stable, not easily upset",24,5
Theodore Roosevelt,NPP,Is inventive,25,4
Theodore Roosevelt,NPP,Has an assertive personality,26,5
Theodore Roosevelt,NPP,Can be cold and aloof,27,1
Theodore Roosevelt,NPP,Perseveres until the task is finished,28,5
Theodore Roosevelt,NPP,Can be moody,29,2
Theodore Roosevelt,NPP,"Values artistic, aesthetic experiences",30,2
Theodore Roosevelt,NPP,"Is sometimes shy, inhibited",31,1
Theodore Roosevelt,NPP,Is considerate and kind to almost everyone,32,5
Theodore Roosevelt,NPP,Does things efficiently,33,5
Theodore Roosevelt,NPP,Remains calm in tense situations,34,4
Theodore Roosevelt,NPP,Prefers work that is routine,35,2
Theodore Roosevelt,NPP,"Is outgoing, sociable",36,5
Theodore Roosevelt,NPP,Is sometimes rude to others,37,2
Theodore Roosevelt,NPP,Makes plans and follows through with them,38,5
Theodore Roosevelt,NPP,Gets nervous easily,39,2
Theodore Roosevelt,NPP,"Likes to reflect, play with ideas",40,3
Theodore Roosevelt,NPP,Has few artistic interests,41,1
Theodore Roosevelt,NPP,Likes to cooperate with others,42,4
Theodore Roosevelt,NPP,Is easily distracted,43,1
Theodore Roosevelt,NPP,"Is sophisticated in art, music, or Literature",44,1
Jimmy Carter,NPP,Is talkative,1,2
Jimmy Carter,NPP,Tends to find fault with others,2,1
Jimmy Carter,NPP,Does a thorough job,3,5
Jimmy Carter,NPP,"Is depressed, blue",4,1
Jimmy Carter,NPP,"Is original, comes up with new ideas",5,4
Jimmy Carter,NPP,Is reserved,6,4
Jimmy Carter,NPP,Is helpful and unselfish with others,7,5
Jimmy Carter,NPP,Can be somewhat careless,8,1
Jimmy Carter,NPP,"Is relaxed, handles stress well",9,4
Jimmy Carter,NPP,Is curious about many different things,10,4
Jimmy Carter,NPP,Is full of energy,11,3
Jimmy Carter,NPP,Starts quarrels with others,12,1
Jimmy Carter,NPP,Is a reliable worker,13,5
Jimmy Carter,NPP,Can be tense,14,4
Jimmy Carter,NPP,"Is ingenious, a deep thinker",15,4
Jimmy Carter,NPP,Generates a lot of enthusiasm,16,4
Jimmy Carter,NPP,Has a forgiving nature,17,5
Jimmy Carter,NPP,Tends to be disorganized,18,2
Jimmy Carter,NPP,Worries a lot,19,4
Jimmy Carter,NPP,Has an active imagination,20,5
Jimmy Carter,NPP,Tends to be quiet,21,4
Jimmy Carter,NPP,Is generally trusting,22,5
Jimmy Carter,NPP,Tends to be lazy,23,1
Jimmy Carter,NPP,"Is emotionally stable, not easily upset",24,4
Jimmy Carter,NPP,Is inventive,25,4
Jimmy Carter,NPP,Has an assertive personality,26,3
Jimmy Carter,NPP,Can be cold and aloof,27,1
Jimmy Carter,NPP,Perseveres until the task is finished,28,5
Jimmy Carter,NPP,Can be moody,29,3
Jimmy Carter,NPP,"Values artistic, aesthetic experiences",30,5
Jimmy Carter,NPP,"Is sometimes shy, inhibited",31,3
Jimmy Carter,NPP,Is considerate and kind to almost everyone,32,5
Jimmy Carter,NPP,Does things efficiently,33,4
Jimmy Carter,NPP,Remains calm in tense situations,34,5
Jimmy Carter,NPP,Prefers work that is routine,35,2
Jimmy Carter,NPP,"Is outgoing, sociable",36,3
Jimmy Carter,NPP,Is sometimes rude to others,37,1
Jimmy Carter,NPP,Makes plans and follows through with them,38,4
Jimmy Carter,NPP,Gets nervous easily,39,2
Jimmy Carter,NPP,"Likes to reflect, play with ideas",40,5
Jimmy Carter,NPP,Has few artistic interests,41,3
Jimmy Carter,NPP,Likes to cooperate with others,42,5
Jimmy Carter,NPP,Is easily distracted,43,2
Jimmy Carter,NPP,"Is sophisticated in art, music, or Literature",44,3
Woodrow Wilson,NPP,Is talkative,1,4
Woodrow Wilson,NPP,Tends to find fault with others,2,2
Woodrow Wilson,NPP,Does a thorough job,3,5
Woodrow Wilson,NPP,"Is depressed, blue",4,1
Woodrow Wilson,NPP,"Is original, comes up with new ideas",5,4
Woodrow Wilson,NPP,Is reserved,6,4
Woodrow Wilson,NPP,Is helpful and unselfish with others,7,5
Woodrow Wilson,NPP,Can be somewhat careless,8,2
Woodrow Wilson,NPP,"Is relaxed, handles stress well",9,4
Woodrow Wilson,NPP,Is curious about many different things,10,5
Woodrow Wilson,NPP,Is full of energy,11,4
Woodrow Wilson,NPP,Starts quarrels with others,12,2
Woodrow Wilson,NPP,Is a reliable worker,13,5
Woodrow Wilson,NPP,Can be tense,14,2
Woodrow Wilson,NPP,"Is ingenious, a deep thinker",15,5
Woodrow Wilson,NPP,Generates a lot of enthusiasm,16,4
Woodrow Wilson,NPP,Has a forgiving nature,17,4
Woodrow Wilson,NPP,Tends to be disorganized,18,4
Woodrow Wilson,NPP,Worries a lot,19,2
Woodrow Wilson,NPP,Has an active imagination,20,4
Woodrow Wilson,NPP,Tends to be quiet,21,2
Woodrow Wilson,NPP,Is generally trusting,22,4
Woodrow Wilson,NPP,Tends to be lazy,23,1
Woodrow Wilson,NPP,"Is emotionally stable, not easily upset",24,4
Woodrow Wilson,NPP,Is inventive,25,4
Woodrow Wilson,NPP,Has an assertive personality,26,4
Woodrow Wilson,NPP,Can be cold and aloof,27,3
Woodrow Wilson,NPP,Perseveres until the task is finished,28,5
Woodrow Wilson,NPP,Can be moody,29,3
Woodrow Wilson,NPP,"Values artistic, aesthetic experiences",30,4
Woodrow Wilson,NPP,"Is sometimes shy, inhibited",31,4
Woodrow Wilson,NPP,Is considerate and kind to almost everyone,32,5
Woodrow Wilson,NPP,Does things efficiently,33,4
Woodrow Wilson,NPP,Remains calm in tense situations,34,4
Woodrow Wilson,NPP,Prefers work that is routine,35,3
Woodrow Wilson,NPP,"Is outgoing, sociable",36,4
Woodrow Wilson,NPP,Is sometimes rude to others,37,1
Woodrow Wilson,NPP,Makes plans and follows through with them,38,4
Woodrow Wilson,NPP,Gets nervous easily,39,4
Woodrow Wilson,NPP,"Likes to reflect, play with ideas",40,5
Woodrow Wilson,NPP,Has few artistic interests,41,2
Woodrow Wilson,NPP,Likes to cooperate with others,42,5
Woodrow Wilson,NPP,Is easily distracted,43,3
Woodrow Wilson,NPP,"Is sophisticated in art, music, or Literature",44,4
Kofi Annan,NPP,Is talkative,1,5
Kofi Annan,NPP,Tends to find fault with others,2,2
Kofi Annan,NPP,Does a thorough job,3,5
Kofi Annan,NPP,"Is depressed, blue",4,2
Kofi Annan,NPP,"Is original, comes up with new ideas",5,5
Kofi Annan,NPP,Is reserved,6,2
Kofi Annan,NPP,Is helpful and unselfish with others,7,5
Kofi Annan,NPP,Can be somewhat careless,8,1
Kofi Annan,NPP,"Is relaxed, handles stress well",9,4
Kofi Annan,NPP,Is curious about many different things,10,5
Kofi Annan,NPP,Is full of energy,11,3
Kofi Annan,NPP,Starts quarrels with others,12,1
Kofi Annan,NPP,Is a reliable worker,13,5
Kofi Annan,NPP,Can be tense,14,4
Kofi Annan,NPP,"Is ingenious, a deep thinker",15,4
Kofi Annan,NPP,Generates a lot of enthusiasm,16,4
Kofi Annan,NPP,Has a forgiving nature,17,5
Kofi Annan,NPP,Tends to be disorganized,18,2
Kofi Annan,NPP,Worries a lot,19,4
Kofi Annan,NPP,Has an active imagination,20,5
Kofi Annan,NPP,Tends to be quiet,21,3
Kofi Annan,NPP,Is generally trusting,22,5
Kofi Annan,NPP,Tends to be lazy,23,3
Kofi Annan,NPP,"Is emotionally stable, not easily upset",24,4
Kofi Annan,NPP,Is inventive,25,4
Kofi Annan,NPP,Has an assertive personality,26,5
Kofi Annan,NPP,Can be cold and aloof,27,2
Kofi Annan,NPP,Perseveres until the task is finished,28,4
Kofi Annan,NPP,Can be moody,29,2
Kofi Annan,NPP,"Values artistic, aesthetic experiences",30,2
Kofi Annan,NPP,"Is sometimes shy, inhibited",31,2
Kofi Annan,NPP,Is considerate and kind to almost everyone,32,5
Kofi Annan,NPP,Does things efficiently,33,4
Kofi Annan,NPP,Remains calm in tense situations,34,5
Kofi Annan,NPP,Prefers work that is routine,35,2
Kofi Annan,NPP,"Is outgoing, sociable",36,5
Kofi Annan,NPP,Is sometimes rude to others,37,1
Kofi Annan,NPP,Makes plans and follows through with them,38,5
Kofi Annan,NPP,Gets nervous easily,39,2
Kofi Annan,NPP,"Likes to reflect, play with ideas",40,5
Kofi Annan,NPP,Has few artistic interests,41,4
Kofi Annan,NPP,Likes to cooperate with others,42,5
Kofi Annan,NPP,Is easily distracted,43,2
Kofi Annan,NPP,"Is sophisticated in art, music, or Literature",44,4
Lech Wałęsa,NPP,Is talkative,1,2
Lech Wałęsa,NPP,Tends to find fault with others,2,2
Lech Wałęsa,NPP,Does a thorough job,3,5
Lech Wałęsa,NPP,"Is depressed, blue",4,1
Lech Wałęsa,NPP,"Is original, comes up with new ideas",5,5
Lech Wałęsa,NPP,Is reserved,6,2
Lech Wałęsa,NPP,Is helpful and unselfish with others,7,5
Lech Wałęsa,NPP,Can be somewhat careless,8,2
Lech Wałęsa,NPP,"Is relaxed, handles stress well",9,2
Lech Wałęsa,NPP,Is curious about many different things,10,5
Lech Wałęsa,NPP,Is full of energy,11,5
Lech Wałęsa,NPP,Starts quarrels with others,12,1
Lech Wałęsa,NPP,Is a reliable worker,13,5
Lech Wałęsa,NPP,Can be tense,14,2
Lech Wałęsa,NPP,"Is ingenious, a deep thinker",15,5
Lech Wałęsa,NPP,Generates a lot of enthusiasm,16,5
Lech Wałęsa,NPP,Has a forgiving nature,17,5
Lech Wałęsa,NPP,Tends to be disorganized,18,1
Lech Wałęsa,NPP,Worries a lot,19,3
Lech Wałęsa,NPP,Has an active imagination,20,3
Lech Wałęsa,NPP,Tends to be quiet,21,2
Lech Wałęsa,NPP,Is generally trusting,22,3
Lech Wałęsa,NPP,Tends to be lazy,23,1
Lech Wałęsa,NPP,"Is emotionally stable, not easily upset",24,4
Lech Wałęsa,NPP,Is inventive,25,2
Lech Wałęsa,NPP,Has an assertive personality,26,5
Lech Wałęsa,NPP,Can be cold and aloof,27,2
Lech Wałęsa,NPP,Perseveres until the task is finished,28,5
Lech Wałęsa,NPP,Can be moody,29,4
Lech Wałęsa,NPP,"Values artistic, aesthetic experiences",30,2
Lech Wałęsa,NPP,"Is sometimes shy, inhibited",31,1
Lech Wałęsa,NPP,Is considerate and kind to almost everyone,32,5
Lech Wałęsa,NPP,Does things efficiently,33,5
Lech Wałęsa,NPP,Remains calm in tense situations,34,5
Lech Wałęsa,NPP,Prefers work that is routine,35,2
Lech Wałęsa,NPP,"Is outgoing, sociable",36,5
Lech Wałęsa,NPP,Is sometimes rude to others,37,2
Lech Wałęsa,NPP,Makes plans and follows through with them,38,4
Lech Wałęsa,NPP,Gets nervous easily,39,2
Lech Wałęsa,NPP,"Likes to reflect, play with ideas",40,3
Lech Wałęsa,NPP,Has few artistic interests,41,3
Lech Wałęsa,NPP,Likes to cooperate with others,42,4
Lech Wałęsa,NPP,Is easily distracted,43,2
Lech Wałęsa,NPP,"Is sophisticated in art, music, or Literature",44,3
Tenzin Gyatso,NPP,Is talkative,1,2
Tenzin Gyatso,NPP,Tends to find fault with others,2,1
Tenzin Gyatso,NPP,Does a thorough job,3,4
Tenzin Gyatso,NPP,"Is depressed, blue",4,2
Tenzin Gyatso,NPP,"Is original, comes up with new ideas",5,5
Tenzin Gyatso,NPP,Is reserved,6,4
Tenzin Gyatso,NPP,Is helpful and unselfish with others,7,5
Tenzin Gyatso,NPP,Can be somewhat careless,8,1
Tenzin Gyatso,NPP,"Is relaxed, handles stress well",9,4
Tenzin Gyatso,NPP,Is curious about many different things,10,4
Tenzin Gyatso,NPP,Is full of energy,11,2
Tenzin Gyatso,NPP,Starts quarrels with others,12,1
Tenzin Gyatso,NPP,Is a reliable worker,13,5
Tenzin Gyatso,NPP,Can be tense,14,2
Tenzin Gyatso,NPP,"Is ingenious, a deep thinker",15,4
Tenzin Gyatso,NPP,Generates a lot of enthusiasm,16,5
Tenzin Gyatso,NPP,Has a forgiving nature,17,5
Tenzin Gyatso,NPP,Tends to be disorganized,18,2
Tenzin Gyatso,NPP,Worries a lot,19,2
Tenzin Gyatso,NPP,Has an active imagination,20,5
Tenzin Gyatso,NPP,Tends to be quiet,21,4
Tenzin Gyatso,NPP,Is generally trusting,22,4
Tenzin Gyatso,NPP,Tends to be lazy,23,1
Tenzin Gyatso,NPP,"Is emotionally stable, not easily upset",24,4
Tenzin Gyatso,NPP,Is inventive,25,4
Tenzin Gyatso,NPP,Has an assertive personality,26,4
Tenzin Gyatso,NPP,Can be cold and aloof,27,1
Tenzin Gyatso,NPP,Perseveres until the task is finished,28,4
Tenzin Gyatso,NPP,Can be moody,29,4
Tenzin Gyatso,NPP,"Values artistic, aesthetic experiences",30,3
Tenzin Gyatso,NPP,"Is sometimes shy, inhibited",31,2
Tenzin Gyatso,NPP,Is considerate and kind to almost everyone,32,5
Tenzin Gyatso,NPP,Does things efficiently,33,4
Tenzin Gyatso,NPP,Remains calm in tense situations,34,5
Tenzin Gyatso,NPP,Prefers work that is routine,35,2
Tenzin Gyatso,NPP,"Is outgoing, sociable",36,2
Tenzin Gyatso,NPP,Is sometimes rude to others,37,1
Tenzin Gyatso,NPP,Makes plans and follows through with them,38,4
Tenzin Gyatso,NPP,Gets nervous easily,39,2
Tenzin Gyatso,NPP,"Likes to reflect, play with ideas",40,5
Tenzin Gyatso,NPP,Has few artistic interests,41,4
Tenzin Gyatso,NPP,Likes to cooperate with others,42,5
Tenzin Gyatso,NPP,Is easily distracted,43,2
Tenzin Gyatso,NPP,"Is sophisticated in art, music, or Literature",44,2
Aung San Suu Kyi,NPP,Is talkative,1,2
Aung San Suu Kyi,NPP,Tends to find fault with others,2,1
Aung San Suu Kyi,NPP,Does a thorough job,3,5
Aung San Suu Kyi,NPP,"Is depressed, blue",4,1
Aung San Suu Kyi,NPP,"Is original, comes up with new ideas",5,4
Aung San Suu Kyi,NPP,Is reserved,6,5
Aung San Suu Kyi,NPP,Is helpful and unselfish with others,7,5
Aung San Suu Kyi,NPP,Can be somewhat careless,8,2
Aung San Suu Kyi,NPP,"Is relaxed, handles stress well",9,3
Aung San Suu Kyi,NPP,Is curious about many different things,10,4
