Name,source,Item,ItemNum,Answer
Salvador Dalí,Actor,"is relaxed, handles stress well",4,2
Salvador Dalí,Actor,has few artistic interests,5,1
Salvador Dalí,Actor,"is outgoing, sociable",6,5
Salvador Dalí,Actor,tends to find fault with others,7,2
Salvador Dalí,Actor,does a thorough job,8,4
Salvador Dalí,Actor,gets nervous easily,9,2
Salvador Dalí,Actor,has an active imagination,10,5
Walt Disney,Actor,is reserved,1,2
Walt Disney,Actor,is generally trusting,2,4
Walt Disney,Actor,tends to be lazy,3,1
Walt Disney,Actor,"is relaxed, handles stress well",4,3
Walt Disney,Actor,has few artistic interests,5,1
Walt Disney,Actor,"is outgoing, sociable",6,5
Walt Disney,Actor,tends to find fault with others,7,2
Walt Disney,Actor,does a thorough job,8,5
Walt Disney,Actor,gets nervous easily,9,2
Walt Disney,Actor,has an active imagination,10,5
Marlene Dietrich,Actor,is reserved,1,1
Marlene Dietrich,Actor,is generally trusting,2,4
Marlene Dietrich,Actor,tends to be lazy,3,2
Marlene Dietrich,Actor,"is relaxed, handles stress well",4,3
Marlene Dietrich,Actor,has few artistic interests,5,1
Marlene Dietrich,Actor,"is outgoing, sociable",6,4
Marlene Dietrich,Actor,tends to find fault with others,7,2
Marlene Dietrich,Actor,does a thorough job,8,4
Marlene Dietrich,Actor,gets nervous easily,9,2
Marlene Dietrich,Actor,has an active imagination,10,5
Sarah Bernhardt,Actor,is reserved,1,3
Sarah Bernhardt,Actor,is generally trusting,2,3
Sarah Bernhardt,Actor,tends to be lazy,3,2
Sarah Bernhardt,Actor,"is relaxed, handles stress well",4,2
Sarah Bernhardt,Actor,has few artistic interests,5,1
Sarah Bernhardt,Actor,"is outgoing, sociable",6,4
Sarah Bernhardt,Actor,tends to find fault with others,7,2
Sarah Bernhardt,Actor,does a thorough job,8,5
Sarah Bernhardt,Actor,gets nervous easily,9,4
Sarah Bernhardt,Actor,has an active imagination,10,5
Madonna,Actor,is reserved,1,2
Madonna,Actor,is generally trusting,2,4
Madonna,Actor,tends to be lazy,3,1
Madonna,Actor,"is relaxed, handles stress well",4,4
Madonna,Actor,has few artistic interests,5,1
Madonna,Actor,"is outgoing, sociable",6,5
Madonna,Actor,tends to find fault with others,7,2
Madonna,Actor,does a thorough job,8,5
Madonna,Actor,gets nervous easily,9,3
Madonna,Actor,has an active imagination,10,5
Bob Dylan,Actor,is reserved,1,4
Bob Dylan,Actor,is generally trusting,2,3
Bob Dylan,Actor,tends to be lazy,3,2
Bob Dylan,Actor,"is relaxed, handles stress well",4,3
Bob Dylan,Actor,has few artistic interests,5,1
Bob Dylan,Actor,"is outgoing, sociable",6,2
Bob Dylan,Actor,tends to find fault with others,7,2
Bob Dylan,Actor,does a thorough job,8,4
Bob Dylan,Actor,gets nervous easily,9,3
Bob Dylan,Actor,has an active imagination,10,5
John Lennon,Actor,is reserved,1,2
John Lennon,Actor,is generally trusting,2,4
John Lennon,Actor,tends to be lazy,3,2
John Lennon,Actor,"is relaxed, handles stress well",4,2
John Lennon,Actor,has few artistic interests,5,1
John Lennon,Actor,"is outgoing, sociable",6,4
John Lennon,Actor,tends to find fault with others,7,2
John Lennon,Actor,does a thorough job,8,4
John Lennon,Actor,gets nervous easily,9,2
John Lennon,Actor,has an active imagination,10,5
Pelé,Actor,is reserved,1,2
Pelé,Actor,is generally trusting,2,4
Pelé,Actor,tends to be lazy,3,1
Pelé,Actor,"is relaxed, handles stress well",4,4
Pelé,Actor,has few artistic interests,5,2
Pelé,Actor,"is outgoing, sociable",6,5
Pelé,Actor,tends to find fault with others,7,2
Pelé,Actor,does a thorough job,8,5
Pelé,Actor,gets nervous easily,9,2
Pelé,Actor,has an active imagination,10,4
Eminem,Actor,is reserved,1,2
Eminem,Actor,is generally trusting,2,2
Eminem,Actor,tends to be lazy,3,1
Eminem,Actor,"is relaxed, handles stress well",4,2
Eminem,Actor,has few artistic interests,5,1
Eminem,Actor,"is outgoing, sociable",6,2
Eminem,Actor,tends to find fault with others,7,4
Eminem,Actor,does a thorough job,8,5
Eminem,Actor,gets nervous easily,9,2
Eminem,Actor,has an active imagination,10,5
Diego Maradona,Actor,is reserved,1,1
Diego Maradona,Actor,is generally trusting,2,4
Diego Maradona,Actor,tends to be lazy,3,2
Diego Maradona,Actor,"is relaxed, handles stress well",4,2
Diego Maradona,Actor,has few artistic interests,5,2
Diego Maradona,Actor,"is outgoing, sociable",6,5
Diego Maradona,Actor,tends to find fault with others,7,2
Diego Maradona,Actor,does a thorough job,8,4
Diego Maradona,Actor,gets nervous easily,9,2
Diego Maradona,Actor,has an active imagination,10,5
Steven Spielberg,Actor,is reserved,1,2
Steven Spielberg,Actor,is generally trusting,2,4
Steven Spielberg,Actor,tends to be lazy,3,2
Steven Spielberg,Actor,"is relaxed, handles stress well",4,3
Steven Spielberg,Actor,has few artistic interests,5,1
Steven Spielberg,Actor,"is outgoing, sociable",6,4
Steven Spielberg,Actor,tends to find fault with others,7,2
Steven Spielberg,Actor,does a thorough job,8,5
Steven Spielberg,Actor,gets nervous easily,9,3
Steven Spielberg,Actor,has an active imagination,10,5
Anna Netrebko,Actor,is reserved,1,2
Anna Netrebko,Actor,is generally trusting,2,4
Anna Netrebko,Actor,tends to be lazy,3,2
Anna Netrebko,Actor,"is relaxed, handles stress well",4,4
Anna Netrebko,Actor,has few artistic interests,5,1
Anna Netrebko,Actor,"is outgoing, sociable",6,5
Anna Netrebko,Actor,tends to find fault with others,7,2
Anna Netrebko,Actor,does a thorough job,8,5
Anna Netrebko,Actor,gets nervous easily,9,2
Anna Netrebko,Actor,has an active imagination,10,5
Beyoncé,Actor,is reserved,1,2
Beyoncé,Actor,is generally trusting,2,4
Beyoncé,Actor,tends to be lazy,3,1
Beyoncé,Actor,"is relaxed, handles stress well",4,4
Beyoncé,Actor,has few artistic interests,5,1
Beyoncé,Actor,"is outgoing, sociable",6,5
Beyoncé,Actor,tends to find fault with others,7,2
Beyoncé,Actor,does a thorough job,8,5
Beyoncé,Actor,gets nervous easily,9,2
Beyoncé,Actor,has an active imagination,10,5
Louis Armstrong,Actor,is reserved,1,1
Louis Armstrong,Actor,is generally trusting,2,4
Louis Armstrong,Actor,tends to be lazy,3,1
Louis Armstrong,Actor,"is relaxed, handles stress well",4,4
Louis Armstrong,Actor,has few artistic interests,5,1
Louis Armstrong,Actor,"is outgoing, sociable",6,5
Louis Armstrong,Actor,tends to find fault with others,7,2
Louis Armstrong,Actor,does a thorough job,8,4
Louis Armstrong,Actor,gets nervous easily,9,1
Louis Armstrong,Actor,has an active imagination,10,5
Angelina Jolie,Actor,is reserved,1,2
Angelina Jolie,Actor,is generally trusting,2,4
Angelina Jolie,Actor,tends to be lazy,3,2
Angelina Jolie,Actor,"is relaxed, handles stress well",4,3
Angelina Jolie,Actor,has few artistic interests,5,1
Angelina Jolie,Actor,"is outgoing, sociable",6,4
Angelina Jolie,Actor,tends to find fault with others,7,2
Angelina Jolie,Actor,does a thorough job,8,5
Angelina Jolie,Actor,gets nervous easily,9,3
Angelina Jolie,Actor,has an active imagination,10,5
Selena Gomez,Actor,is reserved,1,3
Selena Gomez,Actor,is generally trusting,2,4
Selena Gomez,Actor,tends to be lazy,3,2
Selena Gomez,Actor,"is relaxed, handles stress well",4,3
Selena Gomez,Actor,has few artistic interests,5,1
Selena Gomez,Actor,"is outgoing, sociable",6,4
Selena Gomez,Actor,tends to find fault with others,7,2
Selena Gomez,Actor,does a thorough job,8,4
Selena Gomez,Actor,gets nervous easily,9,3
Selena Gomez,Actor,has an active imagination,10,5
Robin Williams,Actor,is reserved,1,1
Robin Williams,Actor,is generally trusting,2,4
Robin Williams,Actor,tends to be lazy,3,2
Robin Williams,Actor,"is relaxed, handles stress well",4,1
Robin Williams,Actor,has few artistic interests,5,1
Robin Williams,Actor,"is outgoing, sociable",6,5
Robin Williams,Actor,tends to find fault with others,7,2
Robin Williams,Actor,does a thorough job,8,5
Robin Williams,Actor,gets nervous easily,9,3
Robin Williams,Actor,has an active imagination,10,5
Bruce Lee,Actor,is reserved,1,2
Bruce Lee,Actor,is generally trusting,2,4
Bruce Lee,Actor,tends to be lazy,3,1
Bruce Lee,Actor,"is relaxed, handles stress well",4,4
Bruce Lee,Actor,has few artistic interests,5,1
Bruce Lee,Actor,"is outgoing, sociable",6,4
Bruce Lee,Actor,tends to find fault with others,7,1
Bruce Lee,Actor,does a thorough job,8,5
Bruce Lee,Actor,gets nervous easily,9,1
Bruce Lee,Actor,has an active imagination,10,5
Woody Allen,Actor,is reserved,1,4
Woody Allen,Actor,is generally trusting,2,3
Woody Allen,Actor,tends to be lazy,3,3
Woody Allen,Actor,"is relaxed, handles stress well",4,2
Woody Allen,Actor,has few artistic interests,5,1
Woody Allen,Actor,"is outgoing, sociable",6,2
Woody Allen,Actor,tends to find fault with others,7,4
Woody Allen,Actor,does a thorough job,8,4
Woody Allen,Actor,gets nervous easily,9,5
Woody Allen,Actor,has an active imagination,10,5
Ingmar Bergman,Actor,is reserved,1,5
Ingmar Bergman,Actor,is generally trusting,2,3
Ingmar Bergman,Actor,tends to be lazy,3,2
Ingmar Bergman,Actor,"is relaxed, handles stress well",4,2
Ingmar Bergman,Actor,has few artistic interests,5,1
Ingmar Bergman,Actor,"is outgoing, sociable",6,2
Ingmar Bergman,Actor,tends to find fault with others,7,3
Ingmar Bergman,Actor,does a thorough job,8,4
Ingmar Bergman,Actor,gets nervous easily,9,4
Ingmar Bergman,Actor,has an active imagination,10,5
Shakira,Actor,is reserved,1,2
Shakira,Actor,is generally trusting,2,4
Shakira,Actor,tends to be lazy,3,2
Shakira,Actor,"is relaxed, handles stress well",4,3
Shakira,Actor,has few artistic interests,5,1
Shakira,Actor,"is outgoing, sociable",6,5
Shakira,Actor,tends to find fault with others,7,2
Shakira,Actor,does a thorough job,8,4
Shakira,Actor,gets nervous easily,9,2
Shakira,Actor,has an active imagination,10,5
Taylor Swift,Actor,is reserved,1,2
Taylor Swift,Actor,is generally trusting,2,4
Taylor Swift,Actor,tends to be lazy,3,1
Taylor Swift,Actor,"is relaxed, handles stress well",4,3
Taylor Swift,Actor,has few artistic interests,5,1
Taylor Swift,Actor,"is outgoing, sociable",6,3
Taylor Swift,Actor,tends to find fault with others,7,2
Taylor Swift,Actor,does a thorough job,8,5
Taylor Swift,Actor,gets nervous easily,9,3
Taylor Swift,Actor,has an active imagination,10,5
Leonardo DiCaprio,Actor,is reserved,1,2
Leonardo DiCaprio,Actor,is generally trusting,2,4
Leonardo DiCaprio,Actor,tends to be lazy,3,2
Leonardo DiCaprio,Actor,"is relaxed, handles stress well",4,3
Leonardo DiCaprio,Actor,has few artistic interests,5,1
Leonardo DiCaprio,Actor,"is outgoing, sociable",6,4
Leonardo DiCaprio,Actor,tends to find fault with others,7,2
Leonardo DiCaprio,Actor,does a thorough job,8,4
Leonardo DiCaprio,Actor,gets nervous easily,9,3
Leonardo DiCaprio,Actor,has an active imagination,10,5
Arnold Schwarzenegger,Actor,is reserved,1,2
Arnold Schwarzenegger,Actor,is generally trusting,2,4
Arnold Schwarzenegger,Actor,tends to be lazy,3,1
Arnold Schwarzenegger,Actor,"is relaxed, handles stress well",4,4
Arnold Schwarzenegger,Actor,has few artistic interests,5,2
Arnold Schwarzenegger,Actor,"is outgoing, sociable",6,5
Arnold Schwarzenegger,Actor,tends to find fault with others,7,2
Arnold Schwarzenegger,Actor,does a thorough job,8,5
Arnold Schwarzenegger,Actor,gets nervous easily,9,2
Arnold Schwarzenegger,Actor,has an active imagination,10,4
Scarlett Johansson,Actor,is reserved,1,2
Scarlett Johansson,Actor,is generally trusting,2,3
Scarlett Johansson,Actor,tends to be lazy,3,1
Scarlett Johansson,Actor,"is relaxed, handles stress well",4,3
Scarlett Johansson,Actor,has few artistic interests,5,2
Scarlett Johansson,Actor,"is outgoing, sociable",6,4
Scarlett Johansson,Actor,tends to find fault with others,7,2
Scarlett Johansson,Actor,does a thorough job,8,4
Scarlett Johansson,Actor,gets nervous easily,9,3
Scarlett Johansson,Actor,has an active imagination,10,4
Jim Morrison,Actor,is reserved,1,2
Jim Morrison,Actor,is generally trusting,2,2
Jim Morrison,Actor,tends to be lazy,3,1
Jim Morrison,Actor,"is relaxed, handles stress well",4,2
Jim Morrison,Actor,has few artistic interests,5,1
Jim Morrison,Actor,"is outgoing, sociable",6,3
Jim Morrison,Actor,tends to find fault with others,7,2
Jim Morrison,Actor,does a thorough job,8,4
Jim Morrison,Actor,gets nervous easily,9,2
Jim Morrison,Actor,has an active imagination,10,5
Agnez Mo,Actor,is reserved,1,2
Agnez Mo,Actor,is generally trusting,2,4
Agnez Mo,Actor,tends to be lazy,3,2
Agnez Mo,Actor,"is relaxed, handles stress well",4,4
Agnez Mo,Actor,has few artistic interests,5,1
Agnez Mo,Actor,"is outgoing, sociable",6,5
Agnez Mo,Actor,tends to find fault with others,7,3
Agnez Mo,Actor,does a thorough job,8,5
Agnez Mo,Actor,gets nervous easily,9,3
Agnez Mo,Actor,has an active imagination,10,5
Anggun,Actor,is reserved,1,3
Anggun,Actor,is generally trusting,2,4
Anggun,Actor,tends to be lazy,3,3
Anggun,Actor,"is relaxed, handles stress well",4,3
Anggun,Actor,has few artistic interests,5,2
Anggun,Actor,"is outgoing, sociable",6,4
Anggun,Actor,tends to find fault with others,7,2
Anggun,Actor,does a thorough job,8,4
Anggun,Actor,gets nervous easily,9,3
Anggun,Actor,has an active imagination,10,5
Judy Garland,Actor,is reserved,1,3
Judy Garland,Actor,is generally trusting,2,4
Judy Garland,Actor,tends to be lazy,3,2
Judy Garland,Actor,"is relaxed, handles stress well",4,2
Judy Garland,Actor,has few artistic interests,5,1
Judy Garland,Actor,"is outgoing, sociable",6,5
Judy Garland,Actor,tends to find fault with others,7,3
Judy Garland,Actor,does a thorough job,8,5
Judy Garland,Actor,gets nervous easily,9,5
Judy Garland,Actor,has an active imagination,10,5
Paul McCartney,Actor,is reserved,1,2
Paul McCartney,Actor,is generally trusting,2,4
Paul McCartney,Actor,tends to be lazy,3,2
Paul McCartney,Actor,"is relaxed, handles stress well",4,3
Paul McCartney,Actor,has few artistic interests,5,1
Paul McCartney,Actor,"is outgoing, sociable",6,5
Paul McCartney,Actor,tends to find fault with others,7,2
Paul McCartney,Actor,does a thorough job,8,4
Paul McCartney,Actor,gets nervous easily,9,2
Paul McCartney,Actor,has an active imagination,10,5
Édith Piaf,Actor,is reserved,1,2
Édith Piaf,Actor,is generally trusting,2,4
Édith Piaf,Actor,tends to be lazy,3,2
Édith Piaf,Actor,"is relaxed, handles stress well",4,2
Édith Piaf,Actor,has few artistic interests,5,1
Édith Piaf,Actor,"is outgoing, sociable",6,4
Édith Piaf,Actor,tends to find fault with others,7,2
Édith Piaf,Actor,does a thorough job,8,4
Édith Piaf,Actor,gets nervous easily,9,3
Édith Piaf,Actor,has an active imagination,10,5
Stephen King,Actor,is reserved,1,2
Stephen King,Actor,is generally trusting,2,3
Stephen King,Actor,tends to be lazy,3,2
Stephen King,Actor,"is relaxed, handles stress well",4,2
Stephen King,Actor,has few artistic interests,5,1
Stephen King,Actor,"is outgoing, sociable",6,3
Stephen King,Actor,tends to find fault with others,7,3
Stephen King,Actor,does a thorough job,8,5
Stephen King,Actor,gets nervous easily,9,1
Stephen King,Actor,has an active imagination,10,5
Johnny Depp,Actor,is reserved,1,4
Johnny Depp,Actor,is generally trusting,2,3
Johnny Depp,Actor,tends to be lazy,3,2
Johnny Depp,Actor,"is relaxed, handles stress well",4,3
Johnny Depp,Actor,has few artistic interests,5,1
Johnny Depp,Actor,"is outgoing, sociable",6,3
Johnny Depp,Actor,tends to find fault with others,7,3
Johnny Depp,Actor,does a thorough job,8,4
Johnny Depp,Actor,gets nervous easily,9,2
Johnny Depp,Actor,has an active imagination,10,5
Robert De Niro,Actor,is reserved,1,2
Robert De Niro,Actor,is generally trusting,2,4
Robert De Niro,Actor,tends to be lazy,3,1
Robert De Niro,Actor,"is relaxed, handles stress well",4,4
Robert De Niro,Actor,has few artistic interests,5,1
Robert De Niro,Actor,"is outgoing, sociable",6,4
Robert De Niro,Actor,tends to find fault with others,7,2
Robert De Niro,Actor,does a thorough job,8,5
Robert De Niro,Actor,gets nervous easily,9,3
Robert De Niro,Actor,has an active imagination,10,4
Hans Christian Andersen,Author,is reserved,1,3
Hans Christian Andersen,Author,is generally trusting,2,4
Hans Christian Andersen,Author,tends to be lazy,3,2
Hans Christian Andersen,Author,"is relaxed, handles stress well",4,1
Hans Christian Andersen,Author,has few artistic interests,5,1
Hans Christian Andersen,Author,"is outgoing, sociable",6,2
Hans Christian Andersen,Author,tends to find fault with others,7,2
Hans Christian Andersen,Author,does a thorough job,8,4
Hans Christian Andersen,Author,gets nervous easily,9,3
Hans Christian Andersen,Author,has an active imagination,10,5
Charles Dickens,Author,is reserved,1,4
Charles Dickens,Author,is generally trusting,2,3
Charles Dickens,Author,tends to be lazy,3,1
Charles Dickens,Author,"is relaxed, handles stress well",4,2
Charles Dickens,Author,has few artistic interests,5,1
Charles Dickens,Author,"is outgoing, sociable",6,4
Charles Dickens,Author,tends to find fault with others,7,3
Charles Dickens,Author,does a thorough job,8,5
Charles Dickens,Author,gets nervous easily,9,3
Charles Dickens,Author,has an active imagination,10,5
Alexander Pushkin,Author,is reserved,1,2
Alexander Pushkin,Author,is generally trusting,2,4
Alexander Pushkin,Author,tends to be lazy,3,2
Alexander Pushkin,Author,"is relaxed, handles stress well",4,3
Alexander Pushkin,Author,has few artistic interests,5,1
Alexander Pushkin,Author,"is outgoing, sociable",6,4
Alexander Pushkin,Author,tends to find fault with others,7,2
Alexander Pushkin,Author,does a thorough job,8,4
Alexander Pushkin,Author,gets nervous easily,9,3
Alexander Pushkin,Author,has an active imagination,10,5
Oscar Wilde,Author,is reserved,1,2
Oscar Wilde,Author,is generally trusting,2,3
Oscar Wilde,Author,tends to be lazy,3,1
Oscar Wilde,Author,"is relaxed, handles stress well",4,3
Oscar Wilde,Author,has few artistic interests,5,1
Oscar Wilde,Author,"is outgoing, sociable",6,5
Oscar Wilde,Author,tends to find fault with others,7,1
Oscar Wilde,Author,does a thorough job,8,4
Oscar Wilde,Author,gets nervous easily,9,3
Oscar Wilde,Author,has an active imagination,10,5
James Joyce,Author,is reserved,1,3
James Joyce,Author,is generally trusting,2,3
James Joyce,Author,tends to be lazy,3,3
James Joyce,Author,"is relaxed, handles stress well",4,1
James Joyce,Author,has few artistic interests,5,1
James Joyce,Author,"is outgoing, sociable",6,3
James Joyce,Author,tends to find fault with others,7,3
James Joyce,Author,does a thorough job,8,4
James Joyce,Author,gets nervous easily,9,3
James Joyce,Author,has an active imagination,10,5
J. R. R. Tolkien,Author,is reserved,1,3
J. R. R. Tolkien,Author,is generally trusting,2,4
J. R. R. Tolkien,Author,tends to be lazy,3,2
J. R. R. Tolkien,Author,"is relaxed, handles stress well",4,2
J. R. R. Tolkien,Author,has few artistic interests,5,1
J. R. R. Tolkien,Author,"is outgoing, sociable",6,2
J. R. R. Tolkien,Author,tends to find fault with others,7,1
J. R. R. Tolkien,Author,does a thorough job,8,5
J. R. R. Tolkien,Author,gets nervous easily,9,2
J. R. R. Tolkien,Author,has an active imagination,10,5
John Maynard Keynes,Author,is reserved,1,3
John Maynard Keynes,Author,is generally trusting,2,2
John Maynard Keynes,Author,tends to be lazy,3,2
John Maynard Keynes,Author,"is relaxed, handles stress well",4,2
John Maynard Keynes,Author,has few artistic interests,5,2
John Maynard Keynes,Author,"is outgoing, sociable",6,3
John Maynard Keynes,Author,tends to find fault with others,7,2
John Maynard Keynes,Author,does a thorough job,8,5
John Maynard Keynes,Author,gets nervous easily,9,3
John Maynard Keynes,Author,has an active imagination,10,5
Simone de Beauvoir,Author,is reserved,1,3
Simone de Beauvoir,Author,is generally trusting,2,3
Simone de Beauvoir,Author,tends to be lazy,3,2
Simone de Beauvoir,Author,"is relaxed, handles stress well",4,1
Simone de Beauvoir,Author,has few artistic interests,5,1
Simone de Beauvoir,Author,"is outgoing, sociable",6,2
Simone de Beauvoir,Author,tends to find fault with others,7,2
Simone de Beauvoir,Author,does a thorough job,8,4
Simone de Beauvoir,Author,gets nervous easily,9,2
Simone de Beauvoir,Author,has an active imagination,10,5
J. K. Rowling,Author,is reserved,1,4
J. K. Rowling,Author,is generally trusting,2,4
J. K. Rowling,Author,tends to be lazy,3,1
J. K. Rowling,Author,"is relaxed, handles stress well",4,3
J. K. Rowling,Author,has few artistic interests,5,1
J. K. Rowling,Author,"is outgoing, sociable",6,3
J. K. Rowling,Author,tends to find fault with others,7,2
J. K. Rowling,Author,does a thorough job,8,5
J. K. Rowling,Author,gets nervous easily,9,3
J. K. Rowling,Author,has an active imagination,10,5
Andy Warhol,Author,is reserved,1,4
Andy Warhol,Author,is generally trusting,2,3
Andy Warhol,Author,tends to be lazy,3,3
Andy Warhol,Author,"is relaxed, handles stress well",4,3
Andy Warhol,Author,has few artistic interests,5,1
Andy Warhol,Author,"is outgoing, sociable",6,3
Andy Warhol,Author,tends to find fault with others,7,3
Andy Warhol,Author,does a thorough job,8,3
Andy Warhol,Author,gets nervous easily,9,3
Andy Warhol,Author,has an active imagination,10,5
Virginia Woolf,Author,is reserved,1,4
Virginia Woolf,Author,is generally trusting,2,3
Virginia Woolf,Author,tends to be lazy,3,2
Virginia Woolf,Author,"is relaxed, handles stress well",4,2
Virginia Woolf,Author,has few artistic interests,5,1
Virginia Woolf,Author,"is outgoing, sociable",6,2
Virginia Woolf,Author,tends to find fault with others,7,2
Virginia Woolf,Author,does a thorough job,8,4
Virginia Woolf,Author,gets nervous easily,9,3
Virginia Woolf,Author,has an active imagination,10,5
Richard Feynman,Author,is reserved,1,3
Richard Feynman,Author,is generally trusting,2,4
Richard Feynman,Author,tends to be lazy,3,1
Richard Feynman,Author,"is relaxed, handles stress well",4,4
Richard Feynman,Author,has few artistic interests,5,4
Richard Feynman,Author,"is outgoing, sociable",6,4
Richard Feynman,Author,tends to find fault with others,7,2
Richard Feynman,Author,does a thorough job,8,5
Richard Feynman,Author,gets nervous easily,9,2
Richard Feynman,Author,has an active imagination,10,5
Federico Fellini,Author,is reserved,1,2
Federico Fellini,Author,is generally trusting,2,4
Federico Fellini,Author,tends to be lazy,3,2
Federico Fellini,Author,"is relaxed, handles stress well",4,2
Federico Fellini,Author,has few artistic interests,5,1
Federico Fellini,Author,"is outgoing, sociable",6,4
Federico Fellini,Author,tends to find fault with others,7,2
Federico Fellini,Author,does a thorough job,8,4
Federico Fellini,Author,gets nervous easily,9,2
Federico Fellini,Author,has an active imagination,10,5
Selma Lagerlöf,Author,is reserved,1,1
Selma Lagerlöf,Author,is generally trusting,2,4
Selma Lagerlöf,Author,tends to be lazy,3,2
Selma Lagerlöf,Author,"is relaxed, handles stress well",4,3
Selma Lagerlöf,Author,has few artistic interests,5,1
Selma Lagerlöf,Author,"is outgoing, sociable",6,2
Selma Lagerlöf,Author,tends to find fault with others,7,2
Selma Lagerlöf,Author,does a thorough job,8,4
Selma Lagerlöf,Author,gets nervous easily,9,2
Selma Lagerlöf,Author,has an active imagination,10,5
Leonard Cohen,Author,is reserved,1,4
Leonard Cohen,Author,is generally trusting,2,3
Leonard Cohen,Author,tends to be lazy,3,2
Leonard Cohen,Author,"is relaxed, handles stress well",4,3
Leonard Cohen,Author,has few artistic interests,5,1
Leonard Cohen,Author,"is outgoing, sociable",6,2
Leonard Cohen,Author,tends to find fault with others,7,2
Leonard Cohen,Author,does a thorough job,8,4
Leonard Cohen,Author,gets nervous easily,9,3
Leonard Cohen,Author,has an active imagination,10,5
John McCain,Author,is reserved,1,3
John McCain,Author,is generally trusting,2,4
John McCain,Author,tends to be lazy,3,1
John McCain,Author,"is relaxed, handles stress well",4,4
John McCain,Author,has few artistic interests,5,3
John McCain,Author,"is outgoing, sociable",6,3
John McCain,Author,tends to find fault with others,7,2
John McCain,Author,does a thorough job,8,5
John McCain,Author,gets nervous easily,9,3
John McCain,Author,has an active imagination,10,4
Anna Akhmatova,Author,is reserved,1,4
Anna Akhmatova,Author,is generally trusting,2,2
Anna Akhmatova,Author,tends to be lazy,3,2
Anna Akhmatova,Author,"is relaxed, handles stress well",4,2
Anna Akhmatova,Author,has few artistic interests,5,1
Anna Akhmatova,Author,"is outgoing, sociable",6,2
Anna Akhmatova,Author,tends to find fault with others,7,2
Anna Akhmatova,Author,does a thorough job,8,5
Anna Akhmatova,Author,gets nervous easily,9,3
Anna Akhmatova,Author,has an active imagination,10,5
George Sand,Author,is reserved,1,2
George Sand,Author,is generally trusting,2,4
